textID,text,sentiments,target,Age
be5c38dab3,might be at cornerstone this year,neutral,0,60-70
f73bf22385,glad,positive,1,70-100
abad0bb1d5,I was feeling guilty about buying a luxurious pair of shoes yesterday until my house mate just saw them and got over excited,neutral,0,0-20
bc4f254bdd,hurts,negative,-1,21-30
33dab8fbaf,it`s like the library equivalent of 'it`s 5 o`clock somewhere.' someone else in on the ref desk somewhere,neutral,0,31-45
5a67d1f1b6,were soooooo cute,positive,1,46-60
d9d12cf0ce,s feel guilty,negative,-1,60-70
a59829e6b2,no need to thank  we all just have to keep the good thought!,neutral,0,70-100
032d67ca83,e funny,positive,1,0-20
db0604e817,i really cant take this.,negative,-1,21-30
eadba04b8a,IN COO,positive,1,31-45
be239334dd,wish!,positive,1,46-60
db8475bb3f,Damned if you do and damned if you don`t!  Fun times at GCH!,neutral,0,60-70
05edc8f85a,bad weather .. weird summer!,negative,-1,70-100
1800b2f4b8,is now on twitter.....,neutral,0,0-20
1a8ff9899f,ugh I`m not doin too good,negative,-1,21-30
9511a73ba5,happy couple.,positive,1,31-45
6cf7b5f739,it wont let me vote for some reason,negative,-1,46-60
9125201b80,"_pe awesomeness! Phillip hasn`t completely finished it but if goes up, down, left, and right",neutral,0,60-70
f0032bffad,what have you been up to ?,neutral,0,70-100
1b9a62f130,miss,negative,-1,0-20
d0ab385860,Thanks,positive,1,21-30
d8104f1513,Ahhhh!!!!!! Almost off!!! Can`t wait!! But..I got work again rite after this!   HAT CLUB Come && gimme some Company! Oh && a Cookie! ;-),neutral,0,31-45
a4388ba674,how i wish the result IS true...,neutral,0,46-60
7b4446cd34,exciting,positive,1,60-70
743c5b85ca,fan!,positive,1,70-100
ce39d76749,I don`t have a subject line on my phone...  just normal texts.,neutral,0,0-20
c31e5697e5,.THANK GOD,positive,1,21-30
aea9b1ab34,glad,positive,1,31-45
96e1bb46a0,alhamdulilah. i got accepted into nafa,neutral,0,46-60
0468e5c4d2,Girsl night ! on my way to foam party  No sleep tonight !!,neutral,0,60-70
ec6c041943,kill,negative,-1,70-100
42e132f105,I love being able to run my tongue along my teeth,positive,1,0-20
0e8144aa34,"haha,",positive,1,21-30
1ce6042e00,it breaks my heart,negative,-1,31-45
3c4b6fe3a1,"Awe, THX so much!",positive,1,46-60
faf3012e1d,Random has an a,neutral,0,60-70
2cfcce19be,__marie lol..french toast sticks too!,neutral,0,70-100
fa8874ad41,going to the memorial for the guy in my grade that died.,neutral,0,0-20
99cebdf8d8,"They grovelled   On tomorrow morning, will post a link to the show, should be on just after 9am if anyone is about",neutral,0,21-30
919c02e1d9,I can`t believe I`,negative,-1,31-45
095d7652dc,Have a great time being whisked away,positive,1,46-60
0c0b11818a,Missed the UPS guy again! Ugh so sad  But i got some cool stuff today that i`m super excited about! And looking forward to tonight too,neutral,0,60-70
031f001f5a,lol!,positive,1,70-100
197e8317da,made me just shake my head,negative,-1,0-20
90b04358f6,Boring,negative,-1,21-30
798a6382f1,i`m awake while others sleep,neutral,0,31-45
82f9513438,"Thanks,",positive,1,46-60
9df4f46e38,cheers,positive,1,60-70
28aa42cf49,sad,negative,-1,70-100
69b4cc5d84,.  this SUCKS,negative,-1,0-20
4d8867a66a,w  AWESOME week all around,positive,1,21-30
194141225a,haven`t been working for me all day....,negative,-1,31-45
9d152ac0aa,oh cool!  I`m gonna crash and sleep. I have been like 40 some hours working lol,neutral,0,46-60
6e675117b8,Me too   haha I did but have no credi,neutral,0,60-70
5f814111a8,Epicfail,negative,-1,70-100
1a433d2adf,i`m freezing in math class!,negative,-1,0-20
84a051fc49,Be my Yoko Ono and follow me wherever I may go !,neutral,0,21-30
d4f27a0788,endure,negative,-1,31-45
a7b0df1c27,I`m likable after all HAHAHAHAHAHAHA! Still over the moon,positive,1,46-60
1c295e07a0,there`s no point in bein on here if no one else in on,neutral,0,60-70
39b6d9c485,wish,positive,1,70-100
37c297015b,Goodnight,positive,1,0-20
aa34667394,And who says I wasn`t just muttering to myself?,neutral,0,21-30
999983bd97,money is all gone!,negative,-1,31-45
b8d97c4ac9,work all day,neutral,0,46-60
2a6b48e176,I thought it was pretty good!,positive,1,60-70
df4d4037f0,TY very much for FF,positive,1,70-100
80bb02b1c1,Enjoy,positive,1,0-20
d21ee0c579,quashed,negative,-1,21-30
8.80E+10,Happy Mother`s Day to all the mothers out there!!,positive,1,31-45
88576066ab,and movies too!!!,neutral,0,46-60
fae05eac0f,why not united kingdom,neutral,0,60-70
bd4e4a8be2,Reading Breaking Dawn,neutral,0,70-100
ddb98de46e,die,negative,-1,0-20
3a3a1e1f1e,good luck,positive,1,21-30
edfc9878fd,beautiful.,positive,1,31-45
f5446d3186,lovingly,positive,1,46-60
de904e3f4f,good,positive,1,60-70
aeb55e479d,"_B I don`t know but they aren`t worth it, only 6 people actually showed up lol",neutral,0,70-100
abb86761cf,p.s. There is such thing as having too much sushi! Bleeeeah!,neutral,0,0-20
2b6bd43b14,l good for you.,positive,1,21-30
95b0d4bdfa,Rescued two adorable pit mix pups today.,positive,1,31-45
a71ecf3bcc,ohhh please,negative,-1,46-60
ca3b1dae3f,falling apart.,negative,-1,60-70
672b861395,Slept at my parents the bed was hard as a rock now my back feels like a rock,negative,-1,70-100
41780fcc9c,don`t want to work,negative,-1,0-20
1fbeafd0bf,Is that why your blog is set to private?,neutral,0,21-30
2f8e80a88d,s not lettin me vote 4 them,negative,-1,31-45
eee5181373,ugh!,negative,-1,46-60
f98a82bfa2,"Even more so bc I drove their asses to Chandler, which is why I am just now getting home, an hour and a half later. LOL",neutral,0,60-70
1410446f0a,Watching the film Real Women Have Curves  Why are good films on in the middle of the night?,neutral,0,70-100
35de1abf4a,Happy,positive,1,0-20
c1c6657478,nice,positive,1,21-30
5fd17dc352,Ugh id better get up for work,neutral,0,31-45
4117fe27e1,I dont think he`s ganna text me.,neutral,0,46-60
107d62aa17,thanks,positive,1,60-70
174fa353c1,miss,negative,-1,70-100
3afcddc07d,I hate that I can be a messy eater.,negative,-1,0-20
7b638ba787,"WOW never seen him before , he`s bloody awesome , I think bcoz George won last year however could be bad for him",neutral,0,21-30
350a996100,hurts,negative,-1,31-45
6f3620c65a,advice,positive,1,46-60
a967eda205,Great..,positive,1,60-70
95b3f8a29e,good,positive,1,70-100
acbc90fc39,i hope,positive,1,0-20
6eeb25bff2,wrong,negative,-1,21-30
699c07b35c,. it should be recoverable.,negative,-1,31-45
0e8c4b077a,whats the next movie review going to be? You`re like wossy of brum. Just more controversial,neutral,0,46-60
15188adbd3,thank you,positive,1,60-70
ae69c9e659,LAST DAY in St Andrews.. i will spend it on west sands! and then packing,neutral,0,70-100
3f96c39a12,this dude looks well `ard! He puts me to shame...,negative,-1,0-20
fa66d52ae7,oh yeah,neutral,0,21-30
fa31b75c55,omg i miss you so muuch,negative,-1,31-45
debb339c32,has stuff to do but refuses to do them.  :[,negative,-1,46-60
ac55c1b977,one beat up little girl. Not a good day on,negative,-1,60-70
15cfb1789b,No star replies to me,neutral,0,70-100
88dcaa2fb4,BEYOND cheap,positive,1,0-20
7cb345c9cf,oh yeah the grill is out...its bbq tonight at the house,neutral,0,21-30
3285cfbb0d,I do not mean to laugh but a little giggle did come out - sorry,negative,-1,31-45
64130bb1e7,we had bbq chicken pizza last night! (although it wasn`t deep dish   glad to hear you had fun in p.r.!!,neutral,0,46-60
485d73f9c3,My mind is playing tricks or me!...or could it be? Either way this ish is on my mind heavy and in sleepy,neutral,0,60-70
4e02b2978b,if someone had`ve told me things would get this hard..i would never have done it,positive,1,70-100
7d2f8e5e7a,Had a blood test today.   Wasn`t too bad really. Needed to dash 2 Starbucks after to revive my spirits with a nice Iced latte & a bun.Yum!,positive,1,0-20
54acae24bc,No one wants to sit with me,negative,-1,21-30
07e2fab0da,no its the same,neutral,0,31-45
4f19669e48,"love,",positive,1,46-60
9edc84f90d,Hey Mr Luketic! I don`t have your number to send by phone.  You can email me at heathfox.com if that would be ok.,neutral,0,60-70
34d7e39dd6,5 seasons that`s it? Sorry just noticed in ur previous update. My sis isn`t gonna be happy,negative,-1,70-100
28174a0691,Happy,positive,1,0-20
6a0d18bdfa,watching crimson tide and eating apple sauce.,neutral,0,21-30
8ae682a99a,vocï¿½ que sumiu forever do msn.,neutral,0,31-45
1f61eecb53,guess I`ll start getting some of my camping and fishing stuff together for Wed & Thurs trip to Braunig Lake......,neutral,0,46-60
e69012514b,I miss rollerblading down Shoreline.,negative,-1,60-70
6a67cee29d,WORS bike race at camp this weekend=a total of 1500 people. Going anywhere Sunday is not an option as they race right past the house  #fb,neutral,0,70-100
578ec67a68,crampin`,negative,-1,0-20
2f955c2829,spamming,negative,-1,21-30
bd64243d7c,I don`t have enough close contacts on twitter to do follow friday  #followfriday,neutral,0,31-45
f6f617936e,I only have 2,neutral,0,46-60
0d42e45de5,happy,positive,1,60-70
3699d199a3,working my way through this casualties discography.  have to pull weeds later  ...,neutral,0,70-100
a91c5b33d1,The sight of it made my afternoon,positive,1,0-20
06b613e3c6,sad,negative,-1,21-30
48377c4bef,"praying to be humble is always dangerous, He will answer you  (God gives grace ...)",neutral,0,31-45
50662e359b,25-man Ulduar is hard...,neutral,0,46-60
65a3a7d925,this is for,neutral,0,60-70
b69ccd6f94,Bonjour Twitterland !,positive,1,70-100
97af309513,Gorgeous day!,positive,1,0-20
1fbce7ad49,s  hope tonight is fun,positive,1,21-30
881aeb2f99,"Off to the shelters around me to look for her.  I hope she is okay, so afraid that she is going to get hit by a car. Can`t stop crying",neutral,0,31-45
55c7927962,"you can have  ice cream, I`ll have  kis",neutral,0,46-60
5a835ac93c,Don`t worry.,negative,-1,60-70
43ebf29edc,I really am insane.,negative,-1,70-100
cfc8ece057,.it`s expensive!,negative,-1,0-20
2bdd4e75a8,i cant figure it out.,negative,-1,21-30
2f9f2f2a9a,sweeet,positive,1,31-45
3ee81c6623,BWAHAHAHAHA! Shut the **** up...  is TOTES following me right now! Who made the account? Made me giggle like a school girl!,neutral,0,46-60
8ad9d51a44,Byebye,neutral,0,60-70
17e6c97023,what? You won`t be two blocks away any more?,neutral,0,70-100
e8d2a28b66,Really missing hockey already.,negative,-1,0-20
305d27bde0,Just try to do your best. I hope you don`t get laid off.,positive,1,21-30
fb92da35e1,WELCOME,positive,1,31-45
9adff96a3f,I especially love b-ball.,positive,1,46-60
b226418d26,I wanna go to the Borgata tonight if Rich is playing.,neutral,0,60-70
5655078564,Its the perfect overcast day.,positive,1,70-100
b3c47f0154,FINALLY have a working (subbed!) copy of Pika?Nichi.   Heeeee.,neutral,0,0-20
a0ee798944,great we,positive,1,21-30
74cf5ab632,I love,positive,1,31-45
df0d78273e,Never ever,negative,-1,46-60
bf6e5fdc43,is at the beach watching Xmen Origins and drinking orange juice with no pulp,neutral,0,60-70
7bf530de4a,dismal,negative,-1,70-100
853357e610,"Pigs catching Swine Flu and Avian Flu, risking the development of Flying Pig Flu? Awesomely funny",neutral,0,0-20
99cb20f38e,pmsl ... We had **** everywhere too. But NO More. Love it. My wool stash today though,neutral,0,21-30
a3d0035ce0,Oh no! Hope you find your voice soon,neutral,0,31-45
3e31fec7cb,I don`t feel like having to reboot  If only OSX supported Hibernate & Reboot in Bootcamp... -.-,neutral,0,46-60
b39b259b09,canceled,negative,-1,60-70
ca2998c103,miss,negative,-1,70-100
4b29d6f894,pretty nice.,positive,1,0-20
4581062c44,Dryer labeled electric but is gas   GRRR.  Now we have 2 load it up tomorrow 2 return,negative,-1,21-30
e91cf02b45,the justice left when DJ Talent was voted off (N),neutral,0,31-45
3cbd05a10b,perfect,positive,1,46-60
0c141903c8,working until10,neutral,0,60-70
c122843c46,put ad on craigslist/Quebec 4 tan salad plates with bird drawings  can only do 1 area @ time. I still need 3 more. Got 2 at my Tuesday AM,neutral,0,70-100
9b5db85d83,t   hope it rock,positive,1,0-20
29bb355fef,"I`m so sad, really really sad",negative,-1,21-30
e93183a2d4,I designed a new shirttttt.,neutral,0,31-45
531fd5204e,WHOO HOO. Congrats on getting under 200lbs,positive,1,46-60
1b091de7c5,Part of an AR-15. Actually the only part of one that qualifies as a gun. You have to be 21 to buy them without parts on them.,neutral,0,60-70
56126ce0c1,What up ab circle! Anddd It`s still in the box  f work,neutral,0,70-100
9014625463,inflammed,negative,-1,0-20
898410ba40,I miss him.,negative,-1,21-30
f19306c37e,Think of it as enthusiastic.,positive,1,31-45
121fabafd5,bad,negative,-1,46-60
20578c75d8,", so sad",negative,-1,60-70
024535ea03,pissed,negative,-1,70-100
fac51276da,"_20 I hope he does it soon, and i know i hate fakes",neutral,0,0-20
6f3908ca0c,Just ripping here.  That ad buy I was going to speak w/you about looks to be on hold for a bit. Company changed hands. :-/,neutral,0,21-30
dfc7fc112a,Everything Will Be Great,positive,1,31-45
d2aacbc517,Great tool,positive,1,46-60
15aedbc11c,"oy, im such a nerd..im writin 2 no1 cuz no1 is followin me  i mean lik sum1 was but their account was deleted due to 'strange activities'",negative,-1,60-70
ff1c1382f9,"Where you at?   No tweeting today? No gardening either, I bet?",neutral,0,70-100
9981249d33,dragged,negative,-1,0-20
bac324b47f,?  not good enough,negative,-1,21-30
36f2676006,"You cant argue w/them, as they actually have zero things to complain",positive,1,31-45
8f8a38f144,Are the drugs working?,neutral,0,46-60
de46775458,Do you have any idea when the (not so) patient fans will see some teaser pics of you all in costume?,neutral,0,60-70
56dc73e72d,Stupid,negative,-1,70-100
aa1ae6ce1d,They`re mental.,negative,-1,0-20
784ccecc37,rotten,negative,-1,21-30
b909528ab1,: Out to dinner for the fam and Grandma for Mother`s Day.,neutral,0,31-45
b0af1553f3,TY sweetheart,positive,1,46-60
67d6f3c7c1,niggas got they eyes on me and i aint talkin bout da BM when i say i got 745 on me,neutral,0,60-70
5ed45c11a5,_carter  Ey boy!! I canï¿½t see the video because youtube says me :The vid is private. Why?  I want to see it. Besos grandes guapo!!,neutral,0,70-100
84a7a10342,"wow, that`s good",positive,1,0-20
dff69b005e,gorgeous,positive,1,21-30
8a159382ea,Happy Mo,positive,1,31-45
0afe4ac022,How is everyone on this fine Monday?   what is everyone`s opinion of the new Wolverine movie?,neutral,0,46-60
916bdc35e3,headed to the hospital. i can`t take the pain anymore,negative,-1,60-70
00de41698e,'The Complete Black Books' just arrived ... looking forward to some entertaining #tv nights!  #dvd,positive,1,70-100
a9c15ea0b2,jealous.,negative,-1,0-20
c89510fc76,wisely.,positive,1,21-30
3fb2f8bda0,it`s cool,positive,1,31-45
3b50246867,Link per my daughter  us.mobile.reuters.com/mobile/m/AnyArticle/p.rdt?URL=http://www.reuters.com/article/bigMoney/idUS1284981420090508,neutral,0,46-60
a7f72a928a,t?  lovelovelove,positive,1,60-70
6c5505a37c,Enjoy! Family trumps everything,positive,1,70-100
6ed3d052e4,Just left you a message! Hope you get it,neutral,0,0-20
7e863dcf5b,Bored out of my mind!  LOL,negative,-1,21-30
c7739e2dbc,just finishing studying for LSATs and watching VH1 Soul,neutral,0,31-45
b7a3e72e13,Good,positive,1,46-60
1ea0ac8606,awesome!,positive,1,60-70
41d28b37d5,Make sure ur plantin next to the water in the soil,neutral,0,70-100
6e6f31e8fe,difficult,negative,-1,0-20
3a73e57137,Bouta donate blood! Ahhhhh!,neutral,0,21-30
54729446f6,"Methinks it`s time to read A Doll`s House + Streetcar and get some quotes, and then PHYSICS!",neutral,0,31-45
f998b63839,Ugh,negative,-1,46-60
99b75adc3b,May the 4th be with you,positive,1,60-70
6f6bb494c9,"how very rude fof them, you poor girl i hope you recovered from that  awful site",neutral,0,70-100
eed7c0e78e,cant wait to see,positive,1,0-20
aa998ad11b,good.,positive,1,21-30
f9195101b8,thanks for the props,positive,1,31-45
b4202309d4,", awfully",negative,-1,46-60
bfda3152ce,you`re not annoying.,positive,1,60-70
3949d90724,looks nice `though,positive,1,70-100
f2622f9c98,"Nooo, I`m not in love.  I`m just developing a crush. A small one. Heehee.  My second one. Shadduppp.",neutral,0,0-20
67b47fcb79,i cant sleep,negative,-1,21-30
1b4e6c86c7,"I`m very upset right now,",negative,-1,31-45
d8788056b3,Today more sore than surgery day. Glad I took extra sick day.  Full recovery expected after 6 weeks.  Calling lawn service firms today,neutral,0,46-60
